"stock_name","monthly_return","date"
"FWAC","-0.01","2021-05-31"
"FWAC","0.00505050505050497","2021-06-30"
"FWAC","-0.00402010050251245","2021-07-31"
"FWAC","-0.0141271442986882","2021-08-31"
"FWAC","0.00511770726714444","2021-09-30"
"FWAC","0.0122199592668024","2021-10-31"
"FWAC","-0.0130784708249496","2021-11-30"
